Plot_ID,Zone,Habitat,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
BmP9,Buffer,Major River,1.2604762974158632,0.4239130730230608,-0.1240766168890316,0.8404789611330724,-0.09458995681809171,-0.81295718347435,-0.4516852685851503,-0.08252251897219731,-0.38302996678105283,-0.16369385425791755
BsP1,Buffer,Stream,-2.546104268940314,1.1824111112588889,-1.8555847923922872,-2.405088910157276,-2.4031308446593167,-1.1641116621467975,1.1264914077963737,0.0748882660958041,-0.46806500088907094,0.23519630801583918
BsP2,Buffer,Stream,-1.3563153846727167,1.3694461819334902,-1.2112810478980294,-2.4549094337598523,-1.294687443730659,1.2814893731276995,-0.33579239913243913,-0.10009664380851768,-0.08973293780260057,0.19309244811323423
BsP3,Buffer,Stream,-0.1327655253027393,0.2121272251045872,-0.13096698265417864,-0.16012367266967584,1.3100091398641598,-0.4288879834725747,1.350430307101926,-0.17074913876761683,0.7212312631052991,-0.3866347148662668
BsP4,Buffer,Stream,0.19931388283757281,0.5135813594471518,-2.067268744158451,-0.7659467918583394,-0.6147423403459531,-0.6381286955620681,-0.4523926934935862,0.45535706645723956,0.6794889530926859,-0.5858449909885615
BsP5,Buffer,Stream,2.481849662713612,-1.2154362535460113,0.9546750214374742,-0.6645227171953112,-0.3629172323753566,0.2901127814900941,-1.0992545328266532,0.13679341711837598,-0.06547422325884523,-0.12816125753078395
BsP6,Buffer,Stream,-0.10360128459051231,0.6461341812347844,0.04354000153097509,-1.0622647821821685,0.14142192871460968,2.011056763688696,-0.8487868292996668,-0.5237269331032106,0.23742743370291544,-0.2705311499737453
BsP7,Buffer,Stream,1.0778641443865362,-0.20274355672771177,-0.5049784546072374,0.3407203759894754,0.567746462717535,-0.9165614862637165,0.8174486191476521,-0.4358878947241733,0.42200800549641254,-0.6500481740187294
BsP8,Buffer,Stream,2.399064433004295,0.00670359407651384,0.6555980522026718,0.39986132652028994,-0.14492496461351434,-0.9212297864922544,-0.9359069844757931,0.33200225674908734,0.13515023994676664,-0.21099437746716657
BsP9,Buffer,Stream,0.8277111671202373,0.5176408359147883,-0.28677933001924694,-0.5723685977561378,-0.9779870553322293,-0.08391483887851645,-1.0377506018316072,0.20025825506523745,-0.0803645811668805,0.06214258661620204
